company_id,snapshot_date,segment,region,seasonal_period,business_age_months,employee_count,annual_revenue_inr,credit_limit_inr,current_outstanding_inr,years_with_platform,has_iata_license,has_financial_statements,kyc_complete,corporate_verification_complete,gst_registered,vat_registered,tax_filing_compliance_rate,tax_payment_delay_days,regulatory_violations_12m,aa_framework_adopted,treds_registered,ocen_integrated,upi_transaction_share,api_booking_enabled,cibil_msme_rank,has_credit_history,debt_to_equity_ratio,quick_ratio,operating_margin,cash_flow_positive,informal_credit_factor,true_debt_to_equity_ratio,credit_utilization,credit_util_trend_6m,credit_util_volatility,on_time_payment_rate,avg_late_payment_days,days_payable_outstanding,missed_payments_12m,outstanding_invoices,total_bookings_lifetime,bookings_30d,bookings_7d,avg_booking_value_inr,booking_value_variance,cancellation_rate,booking_modification_rate,no_show_rate,booking_completion_rate,chargeback_rate,dispute_count_90d,dispute_resolution_rate,disputed_charges_12m,same_day_booking_pct,next_day_booking_pct,avg_booking_window_days,max_single_booking_30d_inr,booking_seasonality_index,refund_request_rate,avg_refund_processing_days,refund_to_booking_ratio,disputed_refund_count_90d,avg_customer_rating,repeat_customer_rate,customer_complaint_count_90d,supplier_dispute_count_12m,contract_breach_incidents_12m,communication_responsiveness_score,revenue_concentration_top3_pct,geographic_concentration_index,booking_source_diversity,days_since_first_booking,days_since_last_booking,booking_velocity_trend,velocity_spike_count_30d,total_users,active_users_30d,new_users_30d,new_users_7d,role_escalations_30d,bookings_to_revenue_ratio,credit_exhaustion_rate_days,chargeback_to_booking_ratio,user_to_employee_ratio,new_user_velocity,refund_to_revenue_ratio,dispute_to_booking_ratio,default_flag,fraud_flag,risk_score
IN-TRV-000341,2026-02-15,micro,metro,peak,14,2,46263507,437674,5345161.224333333,0.888675507,0,0,0,1,1,0,0.675765239,38.41256907,2,0,0,0,0.30750404,1,7,1,1.801160988,0.542121807,0.041266949,1,2.265239103,4.080060301,0.999217164,0.296610851,0.428178522,0.647368633,30.50446142,125.3205266,3,4,953,110,24,7890.984988,0.610207204,0.243036424,0.179422223,0.047765318,0.709198258,0.02454796,0,0.631780606,0,0.254693957,0.439897387,7.777706857,50742.03064,1.405134241,0.246887314,23.54709611,0.150336882,0,2.815245444,0.364655139,0,5,5,0.464655139,0.559969237,0.385902044,0.304866972,394,5,0.194550955,6,1,0,0,0,2,0.16260633,8.898325529,0.212748983,0.5,0.0,0.055585994,0.0,0,0,62.98174833
IN-TRV-000432,2026-02-15,micro,tier2,peak,11,2,24406751,209314,2459789.8734444445,0.816896522,0,0,0,0,0,0,0.27387523,96.4043109,5,0,0,0,0.296278629,0,9,0,3.569655024,0.577407281,-0.000383468,0,2.552743505,9.112413677,0.961500593,0.352778012,0.538887182,0.206975131,82.5173446,122.9886084,6,8,978,110,49,10628.1562,0.88374009,0.411632172,0.469029649,0.131949069,0.45641876,0.067368768,1,0.15,3,0.393683241,0.763785864,5.450314035,84051.08834,1.585059347,0.305834769,22.9495009,0.252906293,0,1.785480975,0.158409327,0,19,3,0.258409327,0.791652456,0.69119605,0.437550448,294,3,0.541122115,9,1,0,0,0,6,0.425782805,10.58334035,0.598833495,0.5,0.0,0.175795901,0.037037037,0,1,98.53095933
IN-TRV-000552,2026-02-15,micro,tier2,peak,13,2,20863218,212105,2387266.51176,1.028017857,0,0,1,0,0,0,0.238343671,72.66729855,4,0,0,0,0.273505323,1,7,1,4.772226974,0.477535945,-0.059973559,0,2.047289033,9.770127947,0.96197578,0.562812706,0.484786552,0.435535147,70.61027567,178.7675315,6,9,924,117,47,10118.10637,0.903694312,0.436146171,0.485308829,0.138366901,0.425486929,0.063228608,2,0.15,9,0.292699094,0.54905557,5.778970436,80769.82148,1.536563863,0.341300945,27.2243845,0.335513112,0,2.277103244,0.282701026,0,15,7,0.382701026,0.702960672,0.736313828,0.34768355,344,2,0.336797195,5,1,0,0,0,5,0.448260947,16.88438119,0.499506006,0.5,0.0,0.232392736,0.066666667,1,1,82.01702412
IN-TRV-000834,2026-02-15,small_medium,tier2,peak,6,9,101598600,1025927,7545316.1646,0.346400517,0,1,1,0,0,0,0.615130433,34.24827456,5,0,0,0,0.299333688,0,7,0,2.646142083,0.76979095,0.024810032,0,1.594681597,4.219754082,0.903200495,0.300787609,0.617080531,0.600772273,44.71588711,129.0050436,3,8,733,114,33,20774.00834,1.090002424,0.256763581,0.206665394,0.054547099,0.688689321,0.032273977,1,0.51589035,3,0.235974965,0.348864776,2.842801911,103331.6144,1.763454411,0.265200585,31.02910325,0.224766434,0,2.122718411,0.168057551,2,11,4,0.268057551,0.815067537,0.768344922,0.114068262,162,5,0.531518633,5,2,1,0,0,6,0.149848329,9.023628285,0.207475564,0.222222222,0.0,0.074181081,0.023809524,1,0,97.24905429
IN-TRV-000204,2026-02-15,micro,metro,peak,30,3,42689328,406960,3474812.3076923075,2.016339819,0,0,1,0,1,0,0.612300846,27.24378709,3,1,0,0,0.341567053,1,6,0,3.180016998,0.732712244,0.016171368,0,2.289794449,7.281585269,1.0,0.255268522,0.42915657,0.609826059,26.41237718,131.0664725,4,6,922,111,26,15168.67423,0.631515772,0.317897918,0.341964927,0.075191916,0.606910165,0.020650262,0,0.690246065,0,0.293482336,0.452035147,4.813018335,91320.88721,1.516933325,0.236395703,14.82028459,0.146994598,0,3.722289517,0.568108681,0,6,1,0.668108681,0.489022205,0.544167382,0.56254296,792,0,-0.102345203,3,1,0,0,0,1,0.327666234,7.658055664,0.171556025,0.333333333,0.0,0.111885063,0.0,1,0,39.04603751
IN-TRV-000631,2026-02-15,small_medium,tier3,peak,55,19,598916414,13725011,58201854.81670588,4.420149225,1,1,1,0,1,0,0.990228814,6.651876009,1,0,0,0,0.466370907,0,2,1,0.857374973,1.996207023,0.060018285,1,1.294945075,1.110253498,0.667496957,-0.039438278,0.12678098,0.93501846,7.342495492,55.89013138,0,4,591,108,25,26184.41916,0.296108171,0.105539325,0.113213991,0.033608811,0.860851865,0.004717732,0,0.929234016,0,0.099556504,0.138190101,16.72426988,138563.4989,1.778959235,0.067946862,4.769620449,0.051237307,0,4.409017743,0.734285834,0,1,1,0.834285834,0.262926362,0.812225637,0.760251567,1574,3,-0.349664096,0,13,10,0,0,0,0.025830601,-1.18314834,0.025808771,0.684210526,0.0,0.003849915,0.0,0,0,19.49578424
IN-TRV-000094,2026-02-15,micro,tier3,peak,37,3,39628493,407302,3131315.030553846,2.271490239,0,0,1,0,1,0,0.88346295,8.185029975,0,0,0,0,0.364207484,0,2,1,1.272176352,1.056630252,0.03536112,1,1.616656731,2.056672464,0.916910771,0.118003766,0.172646987,0.813017443,2.842193647,64.94802081,1,1,813,109,25,11711.1529,0.263673294,0.121767004,0.086461171,0.018431646,0.859801349,0.005719378,0,0.914209335,0,0.067219748,0.092831942,13.0337722,42851.50839,1.478666893,0.115736418,5.984143427,0.110507111,0,4.343542812,0.780848273,0,3,0,0.880848273,0.274252011,0.836028546,0.735988824,988,0,-0.31262783,1,2,1,0,0,0,0.240351577,3.540112992,0.042675357,0.666666667,0.0,0.044737311,0.0,0,0,14.01785027
IN-TRV-000559,2026-02-15,micro,metro,peak,14,2,23401256,95174,1242342.50293875,1.035179761,0,0,0,0,0,0,0.433660137,136.2159587,7,0,0,0,0.323043835,0,9,0,5.010192727,0.559122986,-0.017172478,0,2.220840372,11.12683828,0.940784231,0.473568996,0.706781384,0.385518364,39.72233248,156.9237542,10,8,957,111,42,9905.433086,0.870159429,0.358580681,0.375743966,0.108234717,0.533184603,0.039008081,1,0.414878785,4,0.406205282,0.632284891,2.079917884,50344.90242,1.408661215,0.342984244,46.82875214,0.268963369,0,1.719642162,0.063205339,1,6,8,0.163205339,0.81179954,0.545005784,0.318792563,369,2,0.448978468,3,1,0,0,0,0,0.405243806,14.20706987,0.336444699,0.5,0.0,0.193380509,0.041666667,1,1,98.44643074
IN-TRV-000069,2026-02-15,micro,metro,peak,55,4,53877468,357753,1698283.56032,3.747965627,0,0,1,0,1,0,0.921469191,4.77456142,0,0,0,0,0.422934135,0,3,1,1.35896428,0.928371748,0.070204783,1,1.996278916,2.712871739,0.613847076,0.106069573,0.194529295,0.915124825,3.690357546,74.76163468,0,2,758,116,23,24379.15911,0.27701114,0.167849107,0.124249374,0.04658733,0.785563563,0.009098946,0,0.863515808,0,0.104137442,0.166464113,8.204450198,157161.5184,1.435059934,0.083991884,5.738383992,0.058871992,0,4.391828967,0.735742655,0,2,1,0.835742655,0.301896799,0.469066515,0.722588999,1539,4,-0.459396642,2,2,1,0,0,0,0.342929106,3.182087176,0.059446448,0.5,0.0,0.05290395,0.0,0,0,19.32439357
IN-TRV-000623,2026-02-15,small_medium,tier2,peak,102,23,394941701,5943056,37343056.59,5.357984484,1,1,1,1,1,0,0.985640145,4.668483682,0,0,1,0,0.435181873,1,1,1,0.67823398,1.895241963,0.116997094,1,1.162751479,0.788617563,0.897639593,-0.045501404,0.062284466,0.909492724,0.785577326,50.2096743,0,4,756,105,28,40627.70408,0.394328871,0.082975003,0.05568613,0.027627172,0.889397825,0.007257012,0,0.891144816,0,0.086261385,0.167720455,28.04211729,143698.6824,1.735337388,0.086956092,6.939445354,0.082425898,0,4.664932847,0.88561403,0,0,0,0.98561403,0.26128235,0.763649048,0.768499851,2754,1,-0.553052724,0,10,6,1,0,0,0.077769818,-1.36504213,0.052250488,0.434782609,0.1,0.011270932,0.0,0,0,1.692467018
IN-TRV-000285,2026-02-15,micro,tier3,peak,39,2,30092506,468799,3105793.375,2.137526708,0,0,1,0,1,0,0.771805837,31.19244144,2,0,0,0,0.424945301,0,4,1,3.0491205,0.666936589,0.048618274,0,1.810849942,5.521499679,1.0,0.125201196,0.235130931,0.69689848,31.89427687,116.8174814,3,6,484,106,26,10573.49345,0.585018385,0.273064051,0.252545373,0.074515556,0.652420392,0.023705269,1,0.644420963,4,0.196062362,0.263567381,4.680248677,57076.44481,1.781953216,0.233857767,21.12674996,0.201874683,0,3.732286298,0.565978632,0,3,1,0.665978632,0.38579743,0.832180412,0.724597049,1096,5,-0.08954953,3,1,0,0,0,2,0.169929544,3.756035887,0.10815529,0.5,0.0,0.104519918,0.020833333,1,0,39.29663154
IN-TRV-000845,2026-02-15,small_medium,metro,peak,13,7,175639773,3624672,35004016.15336364,0.79775381,0,1,0,0,1,0,0.48683575,38.86378001,7,0,0,0,0.341783038,0,6,1,3.364439899,0.72929165,0.01684197,0,1.517867012,5.106772335,0.94007695,0.458971598,0.444686602,0.477871789,50.84039803,144.0256477,7,12,1048,113,41,19987.72175,1.074115484,0.301654328,0.271629239,0.048292307,0.650053365,0.038132508,1,0.428012379,4,0.333249244,0.421921403,6.167002109,84338.4087,1.614895463,0.2939701,39.26234594,0.227319641,0,1.5,0.113876388,1,18,3,0.213876388,0.799010191,0.523096132,0.420038676,337,4,0.434280493,9,4,3,0,0,0,0.119241206,13.76914794,0.353592347,0.571428571,0.0,0.045363158,0.03030303,1,1,92.48513081
IN-TRV-000435,2026-02-15,micro,tier2,peak,9,2,23840121,206223,2343987.8547555557,0.629305051,0,0,0,0,1,0,0.118260071,79.2091395,5,0,0,0,0.255755335,0,8,1,4.094828188,0.33146842,-0.045832139,0,2.244988473,9.192842079,0.913361589,0.343648493,0.758861402,0.402207786,85.80675115,197.281459,4,7,1195,112,25,8163.492878,1.043548606,0.484172418,0.545468965,0.08035033,0.435477252,0.029430844,0,0.55853734,0,0.405426811,0.806418157,3.373206376,54055.68652,1.576504881,0.41225257,40.53608741,0.293249167,0,2.682902218,0.307293095,1,3,7,0.407293095,0.559795538,0.692185137,0.287756095,245,3,0.214984077,2,1,0,0,0,3,0.409085712,10.30945478,0.313929002,0.5,0.0,0.189727466,0.0,0,1,78.74961489
IN-TRV-000154,2026-02-15,micro,tier3,peak,57,3,35145450,561085,4149089.0532230767,4.424467573,0,0,1,0,1,0,0.851387878,6.908490113,0,0,0,0,0.46197862,1,2,1,0.848410047,1.067400488,0.039941427,1,1.41016496,1.196398121,0.898428815,0.100787537,0.09876702,0.870170362,0.850460408,77.94547337,1,2,963,107,25,23714.02389,0.387270806,0.178299848,0.195012399,0.033480082,0.78822007,0.007811572,0,0.882826422,0,0.14490796,0.208376797,17.88060273,106280.0985,1.4941629,0.09997837,10.9094671,0.089003475,0,4.201125705,0.778712821,0,2,0,0.878712821,0.170780038,0.797503224,0.841526318,1559,6,-0.436246585,1,1,0,0,0,0,0.649774144,3.023626107,0.070304147,0.333333333,0.0,0.086617813,0.0,0,0,14.26907989
IN-TRV-000076,2026-02-15,micro,metro,peak,51,4,62950544,268968,1668552.4806153846,3.10899845,0,0,1,1,1,0,0.905534828,11.26918387,0,0,0,0,0.425335288,1,1,1,0.663520423,0.92426991,0.045847131,1,1.912842055,1.269209771,0.739871182,0.121739624,0.225729259,0.914697643,1.760341368,80.70968541,0,2,906,109,25,16509.8484,0.411431261,0.171057041,0.170610281,0.051379553,0.777563406,0.005839671,0,0.912404941,0,0.081206404,0.117776542,18.23354443,120398.6022,1.507664628,0.140299263,5.961100229,0.091569788,0,4.045179939,0.632855516,0,2,1,0.732855516,0.444609969,0.300657539,0.674465084,1443,2,-0.176872232,1,1,0,0,0,0,0.237492829,3.652188727,0.048514186,0.25,0.0,0.048128989,0.0,0,0,31.42876283
IN-TRV-000731,2026-02-15,small_medium,tier2,peak,50,9,217629078,3994054,25373990.117647056,3.836567058,1,0,1,1,1,0,0.794593633,20.66786638,3,0,0,0,0.525677635,1,7,1,1.651135548,1.363138614,0.034015983,1,1.552678377,2.563682464,1.0,0.148198169,0.192089834,0.81148518,18.06968626,86.94896839,1,6,692,108,32,29235.75518,0.608593162,0.205046375,0.199193795,0.054029988,0.740923637,0.01366533,0,0.795020055,0,0.118988478,0.175913523,15.75671003,147113.4538,1.750355626,0.144970985,12.89310571,0.141756635,0,2.769524986,0.345754045,2,9,7,0.445754045,0.702781801,0.577912731,0.214564236,1402,0,0.21629233,0,3,2,0,0,4,0.093024796,4.445945055,0.087618878,0.333333333,0.0,0.025239659,0.0,0,0,65.20540647
IN-TRV-000447,2026-02-15,micro,tier3,peak,10,2,13216086,78708,790916.8118563637,0.726584706,0,0,0,0,0,0,0.192722975,162.9047637,4,0,0,0,0.319256002,0,10,1,6.771202266,0.398992001,-0.07937944,0,2.187272217,14.81046259,0.944754031,0.508859756,0.769825041,0.314304441,46.96152698,209.2585334,10,11,957,117,43,6861.843426,0.887317489,0.459767875,0.481432438,0.112860481,0.427371644,0.048633626,1,0.270495609,4,0.447348563,0.8580248,4.145787667,52538.36291,1.582810942,0.419130582,59.19854715,0.376564081,0,2.851779037,0.324327271,1,9,6,0.424327271,0.712960903,0.754629269,0.196293796,270,1,0.207956087,5,1,0,0,0,2,0.497019736,15.26579269,0.397911486,0.5,0.0,0.305530384,0.03030303,1,1,89.15356891
IN-TRV-000189,2026-02-15,micro,tier2,peak,87,4,22678049,991747,5415623.283942857,4.41753253,0,1,1,0,1,0,0.932230566,14.29766307,0,0,0,0,0.471384456,0,4,0,0.683433082,1.224293829,0.050703431,1,1.908837998,1.304563035,0.756927377,0.111672938,0.124778614,0.800589398,5.945510315,63.0068477,0,2,794,101,29,14227.58492,0.259194448,0.210433285,0.171140321,0.062703471,0.726863244,0.005894554,0,0.911581684,0,0.144793735,0.212569928,15.00635624,104078.6531,1.429223458,0.101389414,8.468672363,0.082147718,0,4.697498046,0.759292839,0,3,0,0.859292839,0.328219205,0.727673675,0.717902271,2269,5,-0.317923019,0,3,1,0,0,0,0.497864903,3.350188141,0.046314356,0.75,0.0,0.077094025,0.0,0,0,16.55378369
IN-TRV-000272,2026-02-15,micro,metro,peak,35,3,30529852,167752,1163080.5333333334,2.148223701,0,0,1,1,0,0,0.798173596,45.93952075,1,0,0,0,0.426043125,0,5,0,2.519308832,0.786806015,0.002268571,0,1.849113355,4.658487608,1.0,0.241703581,0.401790942,0.662178729,33.53240545,130.5166254,2,4,582,104,35,19137.68444,0.845700554,0.291582373,0.314306021,0.09339563,0.615021997,0.019459001,1,0.708114985,3,0.263491453,0.446689381,5.459127775,113338.0468,1.758822987,0.178360303,19.81524019,0.150288211,0,2.932048287,0.347211819,0,7,1,0.447211819,0.70086795,0.328945078,0.311903737,1012,4,0.214733727,3,1,0,0,0,4,0.365078334,7.251107444,0.108970405,0.333333333,0.0,0.139533176,0.022222222,1,0,65.03390365
IN-TRV-000237,2026-02-15,micro,tier3,peak,32,2,15041971,393095,3406823.333333333,1.796837387,0,0,0,0,0,0,0.546777876,26.40973992,1,0,0,0,0.376213156,0,6,1,3.182616703,0.770876038,0.034890235,0,2.419660289,7.700851251,1.0,0.195286913,0.394410642,0.648549779,32.45192231,107.319966,4,7,702,104,26,13225.74418,0.6164673,0.233200393,0.178146935,0.054055222,0.712744385,0.020527333,0,0.692090001,0,0.167976099,0.273093506,10.91345377,90491.23887,1.593896543,0.227920314,12.86122396,0.205851951,0,3.307245178,0.447083845,0,4,4,0.547083845,0.545971792,0.914472703,0.438867957,843,6,0.028926823,3,1,0,0,0,3,0.617237769,5.8586074,0.138559499,0.5,0.0,0.250099602,0.0,0,0,53.28425348
IN-TRV-000488,2026-02-15,micro,tier2,peak,9,1,12857403,227027,1967686.0550454543,0.575691285,0,0,0,0,0,0,0.176981566,97.19690058,9,0,0,0,0.328496409,0,8,0,5.179005632,0.314699701,-0.096649046,0,2.546322856,13.18742041,0.907991292,0.668896261,0.70137589,0.440384708,67.12127882,199.6252891,5,14,869,105,48,5922.184757,1.365733278,0.391703041,0.333512881,0.06687474,0.541422219,0.079594401,2,0.15,8,0.357918931,0.515455012,5.544929032,30575.48547,1.430751285,0.251414203,39.8666728,0.247487987,0,2.527366948,0.286167373,1,16,5,0.386167373,0.573258003,0.573396191,0.285768563,245,6,0.192352808,7,1,0,0,0,0,0.400098305,20.06688784,0.658462772,1.0,0.0,0.145911344,0.060606061,1,1,81.5564702
IN-TRV-000118,2026-02-15,micro,tier2,peak,60,3,43137039,367022,2706787.25,4.946788583,0,1,0,1,1,0,0.876367572,2.173987907,0,0,0,0,0.501509679,0,4,1,0.836839204,1.032752833,0.043254458,1,1.745157704,1.460416383,1.0,-0.033452339,0.235564167,0.844002294,5.888332151,73.15834308,0,3,870,118,37,22826.73958,0.267814583,0.205425806,0.177325779,0.05303098,0.741543214,0.010471448,0,0.842928278,0,0.060351295,0.113869387,8.503800556,130841.7833,1.525922024,0.087081467,5.079328152,0.07208522,0,4.403277994,0.746108077,0,1,1,0.846108077,0.285510109,0.601566208,0.719040648,1673,6,-0.291905161,1,1,0,0,0,0,0.460508433,-1.003570179,0.07722693,0.333333333,0.0,0.065250305,0.0,0,0,18.10493207
IN-TRV-000944,2026-02-15,large,tier3,peak,35,40,1638331805,39906047,224732597.9066667,2.593538818,1,1,1,1,1,0,0.751502605,17.51581912,3,0,0,0,0.446589335,1,8,1,1.473418801,0.805278475,0.04229614,1,1.0,1.473418801,0.789468569,0.35433804,0.30655523,0.73480501,20.16726823,117.2737129,5,22,763,107,36,26047.03952,0.577212704,0.263769109,0.167632077,0.080011301,0.65621959,0.023161701,1,0.652574478,4,0.200958144,0.320609322,9.017891339,182474.3763,1.525121684,0.271512088,23.84203201,0.265758926,0,2.483306813,0.253224456,1,11,5,0.353224456,0.689124517,0.839311582,0.395761525,901,2,0.293397856,8,18,12,1,0,3,0.012134805,10.63014121,0.165220137,0.45,0.055555556,0.005542564,0.022222222,0,1,100.0
IN-TRV-000513,2026-02-15,micro,metro,peak,10,1,22640313,133464,2089904.193428571,0.53422004,0,0,0,0,1,0,0.386523308,99.66722525,8,0,0,0,0.27072262,0,10,0,6.008479758,0.574866778,0.010498975,0,2.636902193,15.84377345,0.953152608,0.373279067,0.493270378,0.345713302,43.76942859,189.2399911,7,9,1314,115,33,9725.266331,0.978066435,0.472453189,0.401514141,0.07398891,0.453557901,0.047375178,0,0.289372325,0,0.344137998,0.547698725,6.079771149,29718.44732,1.573855397,0.267811322,35.59572567,0.23307442,0,2.656475627,0.300733174,1,10,2,0.400733174,0.667075549,0.302150342,0.503055898,271,5,0.295056728,4,1,0,0,0,4,0.564558391,11.19837202,0.54143061,1.0,0.0,0.158754885,0.0,1,1,70.50197955
IN-TRV-000826,2026-02-15,small_medium,tier3,peak,32,8,173047488,2091661,14813748.616,1.822463285,0,0,0,0,1,0,0.517315379,57.69483972,4,0,0,0,0.265638116,0,9,1,3.35604453,0.895928498,-0.016173263,1,1.580278104,5.303483685,0.88528618,0.411333507,0.454305509,0.623540667,28.06405626,114.9821945,5,17,768,112,32,23672.93464,0.846313497,0.28128659,0.274309112,0.048360052,0.670353358,0.02866015,1,0.570097747,4,0.18153187,0.29757615,8.635573415,159350.9349,1.664720461,0.257558945,30.56970856,0.182677554,0,1.764379347,0.178907872,1,8,8,0.278907872,0.751341617,0.901532259,0.09556074,902,2,0.398677047,3,4,2,0,0,1,0.10506257,12.3400052,0.196526744,0.5,0.0,0.047354658,0.023809524,1,1,100.0
IN-TRV-000592,2026-02-15,micro,metro,peak,9,2,21283625,265371,3179476.315,0.626579031,0,0,0,0,1,0,0.274565498,129.9961835,6,0,0,0,0.273870449,1,7,0,5.77616945,0.348574318,-0.069596803,0,2.566155782,14.82255063,0.958500006,0.384003469,0.670170294,0.431188579,83.6888724,208.406079,9,7,950,100,25,11784.38946,1.106724224,0.441021855,0.498865961,0.120760338,0.438217807,0.048703843,0,0.269442357,0,0.425300027,0.796088327,3.292796638,38231.49769,1.442102138,0.311626734,42.28340071,0.202592835,0,1.5,0.107185509,0,4,7,0.207185509,0.755807069,0.293469584,0.42369159,240,6,0.406466084,9,1,0,0,0,2,0.525999212,11.52010406,0.462686507,0.5,0.0,0.207051052,0.0,1,1,93.272293
IN-TRV-000127,2026-02-15,micro,metro,peak,41,3,37654540,573337,3033792.1439,2.692303861,0,1,1,1,1,0,0.881297787,9.979092544,0,0,0,0,0.410246259,0,3,1,1.612456728,0.95132017,0.063118593,1,1.781682361,2.872885711,0.755923441,0.035071299,0.122025033,0.912256287,3.144420054,86.45151919,1,2,665,119,21,17811.91765,0.484060097,0.206669135,0.230384468,0.043340499,0.749990367,0.011878052,0,0.821829213,0,0.102783404,0.184970363,18.03103314,109593.0987,1.724056036,0.138828023,9.536221601,0.124922977,0,4.868328498,0.804980652,0,0,1,0.904980652,0.255942242,0.336044724,0.775748671,1109,5,-0.56172525,0,1,0,0,0,0,0.314568316,1.052138978,0.066377352,0.333333333,0.0,0.093777506,0.0,0,0,11.17874684
IN-TRV-000117,2026-02-15,micro,tier3,peak,93,4,30134944,836431,7064871.3747,6.934896905,0,1,1,0,1,0,0.860469923,7.180525809,0,0,0,0,0.455429459,0,1,0,0.796173226,1.292059442,0.066812697,1,1.759342086,1.400741064,0.873770536,0.064325539,0.087888491,0.893593926,7.513177224,86.73602392,1,1,967,116,19,19145.70001,0.309814716,0.148052782,0.095058901,0.047807468,0.80413975,0.010743283,0,0.838850753,0,0.108431973,0.183121947,14.11938404,117190.0709,1.613614445,0.102291638,10.11649625,0.06677742,0,4.533242187,0.819294979,0,1,0,0.919294979,0.192132475,0.899945149,0.854346054,2544,3,-0.509079178,0,1,0,0,0,0,0.614154452,1.92976616,0.089527359,0.25,0.0,0.090464925,0.0,0,0,9.494708338
IN-TRV-000474,2026-02-15,micro,metro,peak,12,1,8486546,125113,1001544.0704666667,0.652089386,0,0,1,0,0,0,0.320109333,73.44337864,6,0,0,0,0.287360364,0,9,1,3.691627122,0.538761708,-0.024869962,1,2.547250151,9.403497743,0.90623954,0.46147474,0.680296741,0.315465605,89.97752682,168.6454336,11,14,601,106,26,11453.05539,1.153167648,0.300867771,0.300583112,0.065202089,0.63393014,0.040662984,1,0.390055234,4,0.378715915,0.591492659,5.873496074,78675.32152,1.759595253,0.312473731,45.89745477,0.198047789,0,1.612519479,0.134725586,1,11,5,0.234725586,0.776689704,0.520364008,0.218739595,336,6,0.407749016,3,1,0,0,0,0,0.810632383,13.8442422,0.230423578,1.0,0.0,0.536402806,0.027777778,1,1,90.03228396
IN-TRV-000694,2026-02-15,small_medium,tier2,peak,56,16,208641832,6689741,53517928.0,3.293955819,1,1,1,1,1,0,0.777005767,18.58572246,3,0,0,0,0.387065797,1,4,1,1.494689146,1.336270891,0.06014058,1,1.50424621,2.248380483,1.0,0.223085341,0.18625514,0.733525397,22.65809183,74.5621283,1,9,680,112,32,24270.6573,0.526426029,0.194033457,0.175880796,0.040938467,0.765028077,0.017452074,1,0.738218896,4,0.18614432,0.284438094,16.24479023,81329.71546,1.767343866,0.152529465,8.176793296,0.131988999,0,3.524128984,0.470761606,0,9,5,0.570761606,0.543375065,0.727594881,0.466048231,1488,1,0.00715092,5,6,5,0,0,1,0.079102291,6.692560231,0.105959018,0.375,0.0,0.023846968,0.023809524,1,0,50.49863457
IN-TRV-000058,2026-02-15,micro,tier3,peak,78,3,26533635,721396,3910725.6842105268,4.678396772,0,1,1,1,1,0,0.970011015,13.26874939,0,0,0,0,0.470607911,0,5,0,0.691905387,0.973753541,0.051769682,1,1.768516026,1.223645765,1.0,0.011210293,0.173819113,0.918411413,4.994616706,65.04354385,0,2,634,103,22,10847.34851,0.286818891,0.21730768,0.16069981,0.0382322,0.744460121,0.010315048,0,0.845274287,0,0.146776147,0.255272394,13.15636681,35935.35879,1.752389202,0.099485794,10.58805238,0.068068456,0,4.411329879,0.808485776,0,0,0,0.908485776,0.266699762,0.873443761,0.788350131,2134,1,-0.452699538,0,1,0,0,0,0,0.259296307,0.336308781,0.063518977,0.333333333,0.0,0.050269711,0.0,0,0,10.7663793
IN-TRV-000864,2026-02-15,small_medium,tier2,peak,17,11,173693784,2252339,17509721.81416667,1.100659376,1,1,0,0,1,0,0.660004889,32.22480616,4,0,0,0,0.342263684,0,9,0,2.58034544,0.850287924,0.011216939,0,1.54783223,3.993941838,0.905710726,0.339576299,0.557188874,0.611903563,38.86055149,128.7429752,6,17,738,103,34,22584.32353,1.04707498,0.388274342,0.33891288,0.123820892,0.487904766,0.020478585,0,0.69282123,0,0.181997938,0.288017907,6.151326513,176210.905,1.738129164,0.261921854,26.279236,0.242473846,0,1.724755192,0.151926108,1,7,4,0.251926108,0.809515566,0.662060067,0.076402715,497,0,0.321474021,0,5,3,0,0,1,0.095979225,10.18728898,0.14676319,0.454545455,0.0,0.042093304,0.0,1,1,99.39234796
IN-TRV-000913,2026-02-15,large,metro,peak,60,94,2209863570,46474682,298698861.22499996,4.622627265,1,1,1,0,1,0,0.906949623,12.61809453,2,1,0,0,0.419826192,1,4,1,0.734134758,1.513494573,0.087436499,1,1.0,0.734134758,0.856950777,0.127446241,0.14497741,0.821630563,12.73358697,62.45284792,1,8,862,105,22,45750.95798,0.393184853,0.189379739,0.202351032,0.060989981,0.749630281,0.010933669,0,0.83599497,0,0.092055429,0.173192989,18.08253763,252018.1903,1.4900036,0.098698491,5.080289762,0.087170801,0,3.310547545,0.437082331,1,3,2,0.537082331,0.500630285,0.301433441,0.608767464,1627,5,0.04273122,3,42,26,2,0,1,0.017856397,3.823387218,0.089812278,0.446808511,0.047619048,0.002574636,0.0,1,0,54.46090227
